fips_cc,white,black,api,native,multiple,hispanic
17177,0.00020529555223738563,0.00010786664530644423,2.0264182198461753e-05,2.691701085794907e-05,0.00015541483615028642,2.7944804478499793e-05
17179,0.0006525554425151379,3.5658190350556684e-05,6.731723683885283e-05,0.00010473648779380183,0.00021508049536703258,5.0095693218862115e-05
17181,8.299871757532978e-05,4.03911398689419e-06,3.889719183605662e-06,2.7983031089947057e-05,3.366847912944962e-05,1.6987603286647972e-05
17183,0.00033260280817039317,0.0002651690722316241,3.7391494087564104e-05,7.00908302538674e-05,0.00022161530566220002,6.852192184185033e-05
17185,5.814925717692945e-05,2.031946913652292e-06,5.207204713536612e-06,6.662626449987394e-06,1.733145339153103e-05,3.0152010473980738e-06
17187,7.892046770362494e-05,8.251686856661136e-06,7.5284887424625715e-06,1.5457293363970755e-05,3.153756272885154e-05,2.973815934982806e-05
17189,7.218248965472128e-05,2.6018832430913494e-06,3.1368703093594047e-06,4.7970910439909235e-06,1.4206109337320514e-05,4.020268063197432e-06
17191,8.271501323642858e-05,1.0407532972365398e-06,4.6425680578519185e-06,9.860687145981344e-06,1.4774353710813336e-05,3.4881737607154184e-06
17193,7.215715891017653e-05,1.4620105842132344e-06,2.3212840289259593e-06,1.3058747841975293e-05,1.2927559496961668e-05,3.1531514221156326e-06
17195,0.00025462464416383296,2.220273700771285e-05,1.8633009637594863e-05,6.449422403587798e-05,0.00012032574608710476,0.00012807706932705935
17197,0.002311557093431215,0.0019245758651540556,0.0020274220183451705,0.0007224952122366331,0.0015599728663311656,0.002096609209350237
17199,0.0003080978458978014,6.390720841840562e-05,3.751696889993848e-05,7.089034542786587e-05,0.0001430555210268176,2.603320642884219e-05
17201,0.001084890458107123,0.0009156151031640511,0.00044756865573939987,0.00038883087962126434,0.0009920126150250916,0.0006358723986623938
17203,0.00018902308194183786,4.7329495183852165e-06,1.3927704173555756e-05,2.185341475595865e-05,5.2562604548085904e-05,1.0444814085758032e-05
18001,0.0001650804621981396,2.924021168426469e-06,5.5208917444725525e-06,2.5584485567951594e-05,2.8838401954760645e-05,2.806304765682913e-05
18003,0.0013807991497299904,0.0010565380555779607,0.0006619423726810216,0.0004541246188311408,0.0012607922036871957,0.0004569901770464963
18005,0.0003388645682218555,3.739277917928425e-05,0.0001764175861983729,0.00010020590180781041,0.00014703323164126734,9.325445330906983e-05
18007,4.2119962029011284e-05,1.3628912225716592e-06,1.1292733113693858e-06,3.1980606959939493e-06,9.37603216263154e-06,8.434680054159316e-06
18009,6.288104025788887e-05,1.3628912225716592e-06,1.5056977484925142e-06,5.5966062179894115e-06,2.0882980725861156e-05,2.3845707629749472e-06
18011,0.00027047662409993787,1.2811177492173597e-05,6.292561840574966e-05,3.091458672794151e-05,9.873245989437757e-05,2.55208193227484e-05
